CNPJ_FUNDO,DT_COMPTC,VL_PATRIM_LIQ
13.071.579/0001-25,2013-07-03,1160652957.08
13.071.579/0001-25,2013-07-04,1160606104.54
13.071.579/0001-25,2013-07-05,1159538180.99
13.071.579/0001-25,2013-07-08,1160044661.88
13.071.579/0001-25,2013-07-09,1160463215.38
13.071.579/0001-25,2013-07-10,1159788247.82
13.071.579/0001-25,2013-07-11,1161114558.9
13.071.579/0001-25,2013-07-12,1159615624.01
13.071.579/0001-25,2013-07-15,1162072018.25
13.071.579/0001-25,2013-07-16,1163434087.39
13.071.579/0001-25,2013-07-17,1165231452.63
13.071.579/0001-25,2013-07-18,1167982699.33
13.071.579/0001-25,2013-07-19,1169341837.6
13.071.579/0001-25,2013-07-22,1172324787.55
13.071.579/0001-25,2013-07-23,1280385053.85
13.071.579/0001-25,2013-07-24,1279109589.89
13.071.579/0001-25,2013-07-25,1279892173.32
13.071.579/0001-25,2013-07-26,1279824661.78
13.071.579/0001-25,2013-07-29,1278681081.43
13.071.579/0001-25,2013-07-30,1278043243.6
13.071.579/0001-25,2013-07-31,1280558444.96
13.071.579/0001-25,2013-08-01,1286000696.62
13.071.579/0001-25,2013-08-02,1285750106.44
13.071.579/0001-25,2013-08-05,1286110578.23
13.071.579/0001-25,2013-08-06,1285243790.21
13.071.579/0001-25,2013-08-07,1284643263.6
13.071.579/0001-25,2013-08-08,1286643555.14
13.071.579/0001-25,2013-08-09,1288291552.37
13.071.579/0001-25,2013-08-12,1285772948.01
13.071.579/0001-25,2013-08-13,1287118805.81
13.071.579/0001-25,2013-08-14,1285186201.74
13.071.579/0001-25,2013-08-15,1284392230.88
13.071.579/0001-25,2013-08-16,1283685318.58
13.071.579/0001-25,2013-08-19,1280662951.2
13.071.579/0001-25,2013-08-20,1282844210.3
13.071.579/0001-25,2013-08-21,1279757912.11
13.071.579/0001-25,2013-08-22,1281000683.11
13.071.579/0001-25,2013-08-23,1286157324.09
13.071.579/0001-25,2013-08-26,1283949985.04
13.071.579/0001-25,2013-08-27,1282420372.06
13.071.579/0001-25,2013-08-28,1282040068.66
13.071.579/0001-25,2013-08-29,1281664204.17
13.071.579/0001-25,2013-08-30,1282725496.08
13.071.579/0001-25,2013-09-02,1283951930.49
13.071.579/0001-25,2013-09-03,1283538020.23
13.071.579/0001-25,2013-09-04,1283170803.44
13.071.579/0001-25,2013-09-05,1283353486.03
13.071.579/0001-25,2013-09-06,1284535144.29
13.071.579/0001-25,2013-09-09,1287024067.46
13.071.579/0001-25,2013-09-10,1287804197.24
13.071.579/0001-25,2013-09-11,1287927035.44
13.071.579/0001-25,2013-09-12,1287754419.97
13.071.579/0001-25,2013-09-13,1288537911.39
13.071.579/0001-25,2013-09-16,1289379666.78
13.071.579/0001-25,2013-09-17,1289365998.51
13.071.579/0001-25,2013-09-18,1295224886.54
13.071.579/0001-25,2013-09-19,1294653258.91
13.071.579/0001-25,2013-09-20,1292757697.89
13.071.579/0001-25,2013-09-23,1292083841.76
13.071.579/0001-25,2013-09-24,1292934989.69
13.071.579/0001-25,2013-09-25,1292649355.85
13.071.579/0001-25,2013-09-26,1291754969.51
13.071.579/0001-25,2013-09-27,1292044547.33
13.071.579/0001-25,2013-09-30,1290389708.5
13.071.579/0001-25,2013-10-01,1291497885.02
13.071.579/0001-25,2013-10-02,1291505313.51
13.071.579/0001-25,2013-10-03,1291115994.65
13.071.579/0001-25,2013-10-04,1291791492.09
13.071.579/0001-25,2013-10-07,1291953566.35
13.071.579/0001-25,2013-10-08,1292947985.64
13.071.579/0001-25,2013-10-09,1295423441.81
13.071.579/0001-25,2013-10-10,1296359315.11
13.071.579/0001-25,2013-10-11,1297108272.87
13.071.579/0001-25,2013-10-14,1297574985.37
13.071.579/0001-25,2013-10-15,1298252029.94
13.071.579/0001-25,2013-10-16,1299160561.91
13.071.579/0001-25,2013-10-17,1300352842.71
13.071.579/0001-25,2013-10-18,1299937166.74
13.071.579/0001-25,2013-10-21,1300259036.78
13.071.579/0001-25,2013-10-22,1302008426.43
13.071.579/0001-25,2013-10-23,1301792282.88
13.071.579/0001-25,2013-10-24,1302247191.04
13.071.579/0001-25,2013-10-25,1303128866.7
13.071.579/0001-25,2013-10-28,1303760891.18
13.071.579/0001-25,2013-10-29,1304316633.52
13.071.579/0001-25,2013-10-30,1305088955.03
13.071.579/0001-25,2013-10-31,1305921859.75
13.071.579/0001-25,2013-11-01,1303972296.24
13.071.579/0001-25,2013-11-04,1304394770.4
13.071.579/0001-25,2013-11-05,1303091276.8
13.071.579/0001-25,2013-11-06,1301101945.27
13.071.579/0001-25,2013-11-07,1298423239.67
13.071.579/0001-25,2013-11-08,1297647428.95
13.071.579/0001-25,2013-11-11,1299713031.69
13.071.579/0001-25,2013-11-12,1301391225.53
13.071.579/0001-25,2013-11-13,1304177609.57
13.071.579/0001-25,2013-11-14,1305239777.98
13.071.579/0001-25,2013-11-18,1305832896.65
13.071.579/0001-25,2013-11-19,1303264005.04
13.071.579/0001-25,2013-11-20,1303327212.5
13.071.579/0001-25,2013-11-21,1302141569.63
13.071.579/0001-25,2013-11-22,1302384043.11
13.071.579/0001-25,2013-11-25,1300851472.91
13.071.579/0001-25,2013-11-26,1302082471.76
13.071.579/0001-25,2013-11-27,1302778463.59
13.071.579/0001-25,2013-11-28,1304120730.81
13.071.579/0001-25,2013-11-29,1303195847.95
13.071.579/0001-25,2013-12-02,1300907209.86
13.071.579/0001-25,2013-12-03,1299289101.44
13.071.579/0001-25,2013-12-04,1299300092.18
13.071.579/0001-25,2013-12-05,1300306110.53
13.071.579/0001-25,2013-12-06,1301180239.29
13.071.579/0001-25,2013-12-09,1302773804.1
13.071.579/0001-25,2013-12-10,1303412131.45
13.071.579/0001-25,2013-12-11,1303389748.52
13.071.579/0001-25,2013-12-12,1336345058.01
13.071.579/0001-25,2013-12-13,1336038140.87
13.071.579/0001-25,2013-12-16,1336982816.24
13.071.579/0001-25,2013-12-17,1337571223.29
13.071.579/0001-25,2013-12-18,1338957285.26
13.071.579/0001-25,2013-12-19,1338886511.03
13.071.579/0001-25,2013-12-20,1338643599.36
13.071.579/0001-25,2013-12-23,1339529442.28
13.071.579/0001-25,2013-12-24,1340068378.72
13.071.579/0001-25,2013-12-26,1339433813.42
13.071.579/0001-25,2013-12-27,1341172068.57
13.071.579/0001-25,2013-12-30,1342763162.94
13.071.579/0001-25,2013-12-31,1343259079.61
13.071.579/0001-25,2014-01-02,1341185350.77
13.071.579/0001-25,2014-01-03,1341408146.17
13.071.579/0001-25,2014-01-06,1341201306.44
13.071.579/0001-25,2014-01-07,1341952637.81
13.071.579/0001-25,2014-01-08,1341940378.55
13.071.579/0001-25,2014-01-09,1339742587.49
13.071.579/0001-25,2014-01-10,1340454612.21
13.071.579/0001-25,2014-01-13,1339359998.03
13.071.579/0001-25,2014-01-14,1339621286.2
13.071.579/0001-25,2014-01-15,1340700992.62
13.071.579/0001-25,2014-01-16,1340593272.89
13.071.579/0001-25,2014-01-17,1340043347.55
13.071.579/0001-25,2014-01-20,1438778760.6
13.071.579/0001-25,2014-01-21,1438956156.03
13.071.579/0001-25,2014-01-22,1440513506.45
13.071.579/0001-25,2014-01-23,1436628550.37
13.071.579/0001-25,2014-01-24,1435836961.1
13.071.579/0001-25,2014-01-27,1435843061.61
13.071.579/0001-25,2014-01-28,1435547267.63
13.071.579/0001-25,2014-01-29,1434272288.95
13.071.579/0001-25,2014-01-30,1433905375.75
13.071.579/0001-25,2014-01-31,1434455142.71
13.071.579/0001-25,2014-02-03,1431912881.31
13.071.579/0001-25,2014-02-04,1433492316.67
13.071.579/0001-25,2014-02-05,1434282352.97
13.071.579/0001-25,2014-02-06,1437186593.38
13.071.579/0001-25,2014-02-07,1439192152.6
13.071.579/0001-25,2014-02-10,1438772607.55
13.071.579/0001-25,2014-02-11,1440395391.38
13.071.579/0001-25,2014-02-12,1444226118.59
13.071.579/0001-25,2014-02-13,1444474562.06
13.071.579/0001-25,2014-02-14,1446166695.02
13.071.579/0001-25,2014-02-17,1446166695.02
13.071.579/0001-25,2014-02-18,1446198018.67
13.071.579/0001-25,2014-02-19,1446641098.78
13.071.579/0001-25,2014-02-20,1448874917.97
13.071.579/0001-25,2014-02-21,1450742102.24
13.071.579/0001-25,2014-02-24,1451917651.64
13.071.579/0001-25,2014-02-25,1451264407.44
13.071.579/0001-25,2014-02-26,1453505032.34
13.071.579/0001-25,2014-02-27,1457519552.43
13.071.579/0001-25,2014-02-28,1456463387.5
13.071.579/0001-25,2014-03-05,1455925212.53
13.071.579/0001-25,2014-03-06,1457803601.66
13.071.579/0001-25,2014-03-07,1455922049.28
13.071.579/0001-25,2014-03-10,1453178005.4
13.071.579/0001-25,2014-03-11,1453132689.15
13.071.579/0001-25,2014-03-12,1454506749.98
13.071.579/0001-25,2014-03-13,1454596469.53
13.071.579/0001-25,2014-03-14,1452891733.85
13.071.579/0001-25,2014-03-17,1453930127.03
13.071.579/0001-25,2014-03-18,1455405454.23
13.071.579/0001-25,2014-03-19,1455164850.27
13.071.579/0001-25,2014-03-20,1457630326.4
13.071.579/0001-25,2014-03-21,1459840994.54
13.071.579/0001-25,2014-03-24,1462104195.22
13.071.579/0001-25,2014-03-25,1463767622.95
13.071.579/0001-25,2014-03-26,1464606847.4
13.071.579/0001-25,2014-03-27,1468771003.78
13.071.579/0001-25,2014-03-28,1469049820.74
13.071.579/0001-25,2014-03-31,1470827323.23
13.071.579/0001-25,2014-04-01,1476761411.78
13.071.579/0001-25,2014-04-02,1479919819.58
13.071.579/0001-25,2014-04-03,1480558525.17
13.071.579/0001-25,2014-04-04,1479933425.47
13.071.579/0001-25,2014-04-07,1480536915.06
13.071.579/0001-25,2014-04-08,1480716639.53
13.071.579/0001-25,2014-04-09,1480950244.81
13.071.579/0001-25,2014-04-10,1481085036.78
13.071.579/0001-25,2014-04-11,1482598383.53
13.071.579/0001-25,2014-04-14,1483828142.56
13.071.579/0001-25,2014-04-15,1483699048.13
13.071.579/0001-25,2014-04-16,1485888999.72
13.071.579/0001-25,2014-04-17,1487807072.51
13.071.579/0001-25,2014-04-22,1489023245.57
13.071.579/0001-25,2014-04-23,1488425023.92
13.071.579/0001-25,2014-04-24,1489540033.04
13.071.579/0001-25,2014-04-25,1490078652.11
13.071.579/0001-25,2014-04-28,1489262573.45
13.071.579/0001-25,2014-04-29,1490669549.81
13.071.579/0001-25,2014-04-30,1492288287.02
13.071.579/0001-25,2014-05-02,1495898296.1
13.071.579/0001-25,2014-05-05,1496840229
13.071.579/0001-25,2014-05-06,1498976154.75
13.071.579/0001-25,2014-05-07,1501038145.82
13.071.579/0001-25,2014-05-08,1499964321.61
13.071.579/0001-25,2014-05-09,1499745079.39
13.071.579/0001-25,2014-05-12,1500142458.45
13.071.579/0001-25,2014-05-13,1501318961.07
13.071.579/0001-25,2014-05-14,1503282959.71
13.071.579/0001-25,2014-05-15,1502942974.06
13.071.579/0001-25,2014-05-16,1503907940
13.071.579/0001-25,2014-05-19,1504175328.23
13.071.579/0001-25,2014-05-20,1504895512.52
13.071.579/0001-25,2014-05-21,1506593318.16
13.071.579/0001-25,2014-05-22,1501932187.5
13.071.579/0001-25,2014-05-23,1501501457.39
13.071.579/0001-25,2014-05-26,1502717800.55
13.071.579/0001-25,2014-05-27,1501680408.74
13.071.579/0001-25,2014-05-28,1504048375.91
13.071.579/0001-25,2014-05-29,1506997448.67
13.071.579/0001-25,2014-05-30,1507713865.79
13.071.579/0001-25,2014-06-02,1506739582.43
13.071.579/0001-25,2014-06-03,1506120091.91
13.071.579/0001-25,2014-06-04,1506488496.54
13.071.579/0001-25,2014-06-05,1506054038.88
13.071.579/0001-25,2014-06-06,1511625747.26
13.071.579/0001-25,2014-06-09,1512049350.96
13.071.579/0001-25,2014-06-10,1512390729.94
13.071.579/0001-25,2014-06-11,1514842419.44
13.071.579/0001-25,2014-06-12,1515322601.64
13.071.579/0001-25,2014-06-13,1517016372.51
13.071.579/0001-25,2014-06-16,1514585233.35
13.071.579/0001-25,2014-06-17,1513836021.82
13.071.579/0001-25,2014-06-18,1516437355.01
13.071.579/0001-25,2014-06-20,1515649187.72
13.071.579/0001-25,2014-06-23,1515841658.88
13.071.579/0001-25,2014-06-24,1517822157.8
13.071.579/0001-25,2014-06-25,1517278130.66
13.071.579/0001-25,2014-06-26,1518441847.35
13.071.579/0001-25,2014-06-27,1516192854.5
13.071.579/0001-25,2014-06-30,1516471094.81
13.071.579/0001-25,2014-07-01,1517751024.28
13.071.579/0001-25,2014-07-02,1516179419.54
13.071.579/0001-25,2014-07-03,1517751024.28
13.071.579/0001-25,2014-07-04,1519468861.98
13.071.579/0001-25,2014-07-07,1519783768.11
13.071.579/0001-25,2014-07-08,1520180840.58
13.071.579/0001-25,2014-07-09,1520765082.67
13.071.579/0001-25,2014-07-10,1520568689.09
13.071.579/0001-25,2014-07-11,1520410602.34
13.071.579/0001-25,2014-07-14,1521966670.81
13.071.579/0001-25,2014-07-15,1521673417.56
13.071.579/0001-25,2014-07-16,1521955325.51
13.071.579/0001-25,2014-07-17,1522194624.23
13.071.579/0001-25,2014-07-18,1526981504.91
13.071.579/0001-25,2014-07-21,1524549084.05
13.071.579/0001-25,2014-07-22,1527363612.34
13.071.579/0001-25,2014-07-23,1530070761.19
13.071.579/0001-25,2014-07-24,1529678456.34
13.071.579/0001-25,2014-07-25,1531480142.21
13.071.579/0001-25,2014-07-28,1530702657.09
13.071.579/0001-25,2014-07-29,1529613176.45
13.071.579/0001-25,2014-07-30,1642010307.08
13.071.579/0001-25,2014-07-31,1641608637.03
13.071.579/0001-25,2014-08-01,1639749880.35
13.071.579/0001-25,2014-08-04,1643445630.05
13.071.579/0001-25,2014-08-05,1645088605.21
13.071.579/0001-25,2014-08-06,1647909464.23
13.071.579/0001-25,2014-08-07,1647112536.13
13.071.579/0001-25,2014-08-08,1648135053.07
13.071.579/0001-25,2014-08-11,1649918805.26
13.071.579/0001-25,2014-08-12,1649351580.2
13.071.579/0001-25,2014-08-13,1647977648.77
13.071.579/0001-25,2014-08-14,1650738020.14
13.071.579/0001-25,2014-08-15,1655534313.28
13.071.579/0001-25,2014-08-18,1657622395.6
13.071.579/0001-25,2014-08-19,1658887352.17
13.071.579/0001-25,2014-08-20,1659134770.86
13.071.579/0001-25,2014-08-21,1658827994.2
13.071.579/0001-25,2014-08-22,1661979741.76
13.071.579/0001-25,2014-08-25,1668484725.21
13.071.579/0001-25,2014-08-26,1669295164.3
13.071.579/0001-25,2014-08-27,1673859006.43
13.071.579/0001-25,2014-08-28,1673329218.76
13.071.579/0001-25,2014-08-29,1676137028.6
13.071.579/0001-25,2014-09-01,1686581886.25
13.071.579/0001-25,2014-09-02,1689502304.07
13.071.579/0001-25,2014-09-03,1688945768.93
13.071.579/0001-25,2014-09-04,1688447380.88
13.071.579/0001-25,2014-09-05,1688281225.06
13.071.579/0001-25,2014-09-08,1686622028.21
13.071.579/0001-25,2014-09-09,1685117241.23
13.071.579/0001-25,2014-09-10,1685563306.65
13.071.579/0001-25,2014-09-11,1686503917.05
13.071.579/0001-25,2014-09-12,1684722730.55
13.071.579/0001-25,2014-09-15,1685874281.84
13.071.579/0001-25,2014-09-16,1687042075.9
13.071.579/0001-25,2014-09-17,1688762379.63
13.071.579/0001-25,2014-09-18,1718423814.79
13.071.579/0001-25,2014-09-19,1721390483.98
13.071.579/0001-25,2014-09-22,1718738551.77
13.071.579/0001-25,2014-09-23,1713884696.7
13.071.579/0001-25,2014-09-24,1714414204.06
13.071.579/0001-25,2014-09-25,1716597534.67
13.071.579/0001-25,2014-09-26,1717610037.04
13.071.579/0001-25,2014-09-29,1713161321.27
13.071.579/0001-25,2014-09-30,1714352109.41
13.071.579/0001-25,2014-10-01,1715077870.75
13.071.579/0001-25,2014-10-02,1715999987.53
13.071.579/0001-25,2014-10-03,1719566736.03
13.071.579/0001-25,2014-10-06,1727450908.71
13.071.579/0001-25,2014-10-07,1727955927.41
13.071.579/0001-25,2014-10-08,1727577628.3
13.071.579/0001-25,2014-10-09,1729523362.71
13.071.579/0001-25,2014-10-10,1727908741.02
13.071.579/0001-25,2014-10-13,1732708139.3
13.071.579/0001-25,2014-10-14,1733381601.45
13.071.579/0001-25,2014-10-15,1732311470.89
13.071.579/0001-25,2014-10-16,1733372958.5
13.071.579/0001-25,2014-10-17,1734502099.3
13.071.579/0001-25,2014-10-20,1732146223.69
13.071.579/0001-25,2014-10-21,1726222772.94
13.071.579/0001-25,2014-10-22,1727194135.29
13.071.579/0001-25,2014-10-23,1724773392.41
13.071.579/0001-25,2014-10-24,1726329212.11
13.071.579/0001-25,2014-10-27,1726940021.67
13.071.579/0001-25,2014-10-28,1729988503.57
13.071.579/0001-25,2014-10-29,1723922466.69
13.071.579/0001-25,2014-10-30,1723665102.09
13.071.579/0001-25,2014-10-31,1735013211.62
13.071.579/0001-25,2014-11-03,1735711859.36
13.071.579/0001-25,2014-11-04,1734856148.64
13.071.579/0001-25,2014-11-05,1737268336.64
13.071.579/0001-25,2014-11-06,1735998159.54
13.071.579/0001-25,2014-11-07,1737640502.03
13.071.579/0001-25,2014-11-10,1736237035.86
13.071.579/0001-25,2014-11-11,1737854985.08
13.071.579/0001-25,2014-11-12,1737619516.43
13.071.579/0001-25,2014-11-13,1739606635.52
13.071.579/0001-25,2014-11-14,1741555403.86
13.071.579/0001-25,2014-11-17,1740419186.58
13.071.579/0001-25,2014-11-18,1741358394.82
13.071.579/0001-25,2014-11-19,1746060019.3
13.071.579/0001-25,2014-11-20,1746560890.97
13.071.579/0001-25,2014-11-21,1749831929.51
13.071.579/0001-25,2014-11-24,1752597295.73
13.071.579/0001-25,2014-11-25,1752772220.45
13.071.579/0001-25,2014-11-26,1750085575.44
13.071.579/0001-25,2014-11-27,1752076620.98
13.071.579/0001-25,2014-11-28,1848276656.28
13.071.579/0001-25,2014-12-01,1840885236.57
13.071.579/0001-25,2014-12-02,1838727713.65
13.071.579/0001-25,2014-12-03,1838807474.6
13.071.579/0001-25,2014-12-04,1841827169.9
13.071.579/0001-25,2014-12-05,1844082348.36
13.071.579/0001-25,2014-12-08,1843875835.25
13.071.579/0001-25,2014-12-09,1840215864.96
13.071.579/0001-25,2014-12-10,1838544738.96
13.071.579/0001-25,2014-12-11,1841626883.76
13.071.579/0001-25,2014-12-12,1839828276.09
13.071.579/0001-25,2014-12-15,1840032614.84
13.071.579/0001-25,2014-12-16,1844652695.09
13.071.579/0001-25,2014-12-17,1843570189.73
13.071.579/0001-25,2014-12-18,1841066585.52
13.071.579/0001-25,2014-12-19,1918486207.15
13.071.579/0001-25,2014-12-22,1920901676.58
13.071.579/0001-25,2014-12-23,1927799583.72
13.071.579/0001-25,2014-12-24,1944576454.14
13.071.579/0001-25,2014-12-26,1941073728.76
13.071.579/0001-25,2014-12-29,1944834349.69
13.071.579/0001-25,2014-12-30,1941374384.12
13.071.579/0001-25,2014-12-31,1942338031.06
13.071.579/0001-25,2015-01-02,1942598336.42
13.071.579/0001-25,2015-01-05,1941622073.65
13.071.579/0001-25,2015-01-06,1942784945.76
13.071.579/0001-25,2015-01-07,1945165607.92
13.071.579/0001-25,2015-01-08,1945379960.95
13.071.579/0001-25,2015-01-09,1944209777.11
13.071.579/0001-25,2015-01-12,1943187655.62
13.071.579/0001-25,2015-01-13,1943833329.2
13.071.579/0001-25,2015-01-14,1942017990.61
13.071.579/0001-25,2015-01-15,1944714131.31
13.071.579/0001-25,2015-01-16,1947483477.62
13.071.579/0001-25,2015-01-19,1946065295.48
13.071.579/0001-25,2015-01-20,1948432187.37
13.071.579/0001-25,2015-01-21,1950725371.3
13.071.579/0001-25,2015-01-22,1949072394.27
13.071.579/0001-25,2015-01-23,1951078428.48
13.071.579/0001-25,2015-01-26,1950809810.9
13.071.579/0001-25,2015-01-27,1949060412.58
13.071.579/0001-25,2015-01-28,1948178213.73
13.071.579/0001-25,2015-01-29,1951902868.93
13.071.579/0001-25,2015-01-30,1953017947.52
13.071.579/0001-25,2015-02-02,1954416209.92
13.071.579/0001-25,2015-02-03,1957061961.93
13.071.579/0001-25,2015-02-04,1958745468.18
13.071.579/0001-25,2015-02-05,1958773026.31
13.071.579/0001-25,2015-02-06,1958575941.24
13.071.579/0001-25,2015-02-09,1959366348.14
13.071.579/0001-25,2015-02-10,1960066704.95
13.071.579/0001-25,2015-02-11,1960792813.15
13.071.579/0001-25,2015-02-12,1962089372.13
13.071.579/0001-25,2015-02-13,1964146314
13.071.579/0001-25,2015-02-18,1964994967.1
13.071.579/0001-25,2015-02-19,1966934920.69
13.071.579/0001-25,2015-02-20,1968456723.51
13.071.579/0001-25,2015-02-23,1969087715.75
13.071.579/0001-25,2015-02-24,1968753786.99
13.071.579/0001-25,2015-02-25,1971565963.77
13.071.579/0001-25,2015-02-26,1973298832.09
13.071.579/0001-25,2015-02-27,1976572583.5
13.071.579/0001-25,2015-03-02,1976266970.49
13.071.579/0001-25,2015-03-03,1978148817.71
13.071.579/0001-25,2015-03-04,1979409830.65
13.071.579/0001-25,2015-03-05,1980638692.9
13.071.579/0001-25,2015-03-06,1983065511.26
13.071.579/0001-25,2015-03-09,1982678494.34
13.071.579/0001-25,2015-03-10,1982919648.92
13.071.579/0001-25,2015-03-11,1985820816.9
13.071.579/0001-25,2015-03-12,1986981141.8
13.071.579/0001-25,2015-03-13,1993509631.01
13.071.579/0001-25,2015-03-16,1992954409.21
13.071.579/0001-25,2015-03-17,1999037700.6
13.071.579/0001-25,2015-03-18,1999767944.83
13.071.579/0001-25,2015-03-19,2005519977.06
13.071.579/0001-25,2015-03-20,2004414203.69
13.071.579/0001-25,2015-03-23,2002224610.57
13.071.579/0001-25,2015-03-24,2001053528.32
13.071.579/0001-25,2015-03-25,2004576095.97
13.071.579/0001-25,2015-03-26,2004616709.5
13.071.579/0001-25,2015-03-27,2004616709.5
13.071.579/0001-25,2015-03-30,2006123694.6
13.071.579/0001-25,2015-03-31,2008270453.82
13.071.579/0001-25,2015-04-01,2008270453.82
13.071.579/0001-25,2015-04-02,2008107047.24
13.071.579/0001-25,2015-04-06,2014282200.21
13.071.579/0001-25,2015-04-07,2028233445.56
13.071.579/0001-25,2015-04-08,2028761207.85
13.071.579/0001-25,2015-04-09,2028997399.07
13.071.579/0001-25,2015-04-10,2032960004.16
13.071.579/0001-25,2015-04-13,2034932247.9
13.071.579/0001-25,2015-04-14,2035111050.35
13.071.579/0001-25,2015-04-15,2035995181.8
13.071.579/0001-25,2015-04-16,2034342910.56
13.071.579/0001-25,2015-04-17,2036538880.59
13.071.579/0001-25,2015-04-20,2033386492.62
13.071.579/0001-25,2015-04-22,2032796087.45
13.071.579/0001-25,2015-04-23,2031942263.2
13.071.579/0001-25,2015-04-24,2020119314.91
13.071.579/0001-25,2015-04-27,2033589712.81
13.071.579/0001-25,2015-04-28,2036149182.11
13.071.579/0001-25,2015-04-29,2039821632.55
