Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%),Variação 24 Meses (%),Duration (d.u.),PMR
IMA - Geral,25/05/2009,"1,811.852472",0.0986,,,,,,
IMA - Geral,26/05/2009,"1,813.671782",0.1004,,,,,,
IMA - Geral,27/05/2009,"1,813.111293",-0.0309,,,,,,
IMA - Geral,28/05/2009,"1,813.727079",0.0340,,,,,,
IMA - Geral,29/05/2009,"1,815.792116",0.1139,,,,,,
IMA - Geral,01/06/2009,"1,818.235445",0.1346,,,,,,
IMA - Geral,02/06/2009,"1,820.193191",0.1077,,,,,,
IMA - Geral,03/06/2009,"1,820.871210",0.0372,,,,,,
IMA - Geral,04/06/2009,"1,821.915921",0.0574,,,,,,
IMA - Geral,05/06/2009,"1,819.795375",-0.1164,,,,,,
IMA - Geral,08/06/2009,"1,818.361605",-0.0788,,,,,,
IMA - Geral,09/06/2009,"1,811.324451",-0.3870,,,,,,
IMA - Geral,10/06/2009,"1,813.617118",0.1266,,,,,,
IMA - Geral,12/06/2009,"1,819.680484",0.3343,,,,,,
IMA - Geral,15/06/2009,"1,821.052753",0.0754,,,,,,
IMA - Geral,16/06/2009,"1,823.706699",0.1457,,,,,,
IMA - Geral,17/06/2009,"1,824.400585",0.0380,,,,,,
IMA - Geral,18/06/2009,"1,822.613563",-0.0980,,,,,,
IMA - Geral,19/06/2009,"1,821.850682",-0.0419,,,,,,
IMA - Geral,22/06/2009,"1,823.134546",0.0705,,,,,,
IMA - Geral,23/06/2009,"1,825.519503",0.1308,,,,,,
IMA - Geral,24/06/2009,"1,826.115116",0.0326,,,,,,
IMA - Geral,25/06/2009,"1,827.785831",0.0915,,,,,,
IMA - Geral,26/06/2009,"1,829.382050",0.0873,,,,,,
IMA - Geral,29/06/2009,"1,827.184705",-0.1201,,,,,,
IMA - Geral,30/06/2009,"1,827.808098",0.0341,,,,,,
IMA - Geral,01/07/2009,"1,830.049888",0.1226,,,,,,
IMA - Geral,02/07/2009,"1,831.394271",0.0735,,,,,,
IMA - Geral,03/07/2009,"1,832.344220",0.0519,,,,,,
IMA - Geral,06/07/2009,"1,833.413707",0.0584,,,,,,
IMA - Geral,07/07/2009,"1,834.668111",0.0684,,,,,,
IMA - Geral,08/07/2009,"1,836.566906",0.1035,,,,,,
IMA - Geral,09/07/2009,"1,837.231459",0.0362,,,,,,
IMA - Geral,10/07/2009,"1,838.499985",0.0690,,,,,,
IMA - Geral,13/07/2009,"1,837.000586",-0.0816,,,,,,
IMA - Geral,14/07/2009,"1,839.578987",0.1404,,,,,,
IMA - Geral,15/07/2009,"1,839.473621",-0.0057,,,,,,
IMA - Geral,16/07/2009,"1,839.787826",0.0171,,,,,,
IMA - Geral,17/07/2009,"1,841.589630",0.0979,,,,,,
IMA - Geral,20/07/2009,"1,842.690260",0.0598,,,,,,
IMA - Geral,21/07/2009,"1,843.509794",0.0445,,,,,,
IMA - Geral,22/07/2009,"1,844.151094",0.0348,,,,,,
IMA - Geral,23/07/2009,"1,842.976517",-0.0637,,,,,,
IMA - Geral,24/07/2009,"1,844.692466",0.0931,,,,,,
IMA - Geral,27/07/2009,"1,845.786216",0.0593,,,,,,
IMA - Geral,28/07/2009,"1,845.500334",-0.0155,,,,,,
IMA - Geral,29/07/2009,"1,845.990234",0.0265,,,,,,
IMA - Geral,30/07/2009,"1,844.440062",-0.0840,,,,,,
IMA - Geral,31/07/2009,"1,845.008660",0.0308,,,,,,
IMA - Geral,03/08/2009,"1,846.456157",0.0785,,,,,,
IMA - Geral,04/08/2009,"1,847.760189",0.0706,,,,,,
IMA - Geral,05/08/2009,"1,848.463964",0.0381,,,,,,
IMA - Geral,06/08/2009,"1,849.888550",0.0771,,,,,,
IMA - Geral,07/08/2009,"1,849.816897",-0.0039,,,,,,
IMA - Geral,10/08/2009,"1,850.271922",0.0246,,,,,,
IMA - Geral,11/08/2009,"1,850.602447",0.0179,,,,,,
IMA - Geral,12/08/2009,"1,851.497254",0.0484,,,,,,
IMA - Geral,13/08/2009,"1,853.517983",0.1091,,,,,,
IMA - Geral,14/08/2009,"1,855.169745",0.0891,,,,,,
IMA - Geral,17/08/2009,"1,857.521597",0.1268,,,,,,
IMA - Geral,18/08/2009,"1,858.108160",0.0316,,,,,,
IMA - Geral,19/08/2009,"1,859.430433",0.0712,,,,,,
IMA - Geral,20/08/2009,"1,859.227963",-0.0109,,,,,,
IMA - Geral,21/08/2009,"1,859.194586",-0.0018,,,,,,
IMA - Geral,24/08/2009,"1,860.332872",0.0612,,,,,,
IMA - Geral,25/08/2009,"1,861.184957",0.0458,,,,,,
IMA - Geral,26/08/2009,"1,862.685564",0.0806,,,,,,
IMA - Geral,27/08/2009,"1,863.438168",0.0404,,,,,,
IMA - Geral,28/08/2009,"1,863.079831",-0.0192,,,,,,
IMA - Geral,31/08/2009,"1,864.097250",0.0546,,,,,,
IMA - Geral,01/09/2009,"1,865.408540",0.0703,,,,,,
IMA - Geral,02/09/2009,"1,865.648433",0.0129,,,,,,
IMA - Geral,03/09/2009,"1,865.866901",0.0117,,,,,,
IMA - Geral,04/09/2009,"1,867.249043",0.0741,,,,,,
IMA - Geral,08/09/2009,"1,868.072356",0.0441,,,,,,
IMA - Geral,09/09/2009,"1,869.510488",0.0770,,,,,,
IMA - Geral,10/09/2009,"1,870.582503",0.0573,,,,,,
IMA - Geral,11/09/2009,"1,871.678175",0.0586,,,,,,
IMA - Geral,14/09/2009,"1,872.734004",0.0564,,,,,,
IMA - Geral,15/09/2009,"1,873.675368",0.0503,,,,,,
IMA - Geral,16/09/2009,"1,872.648948",-0.0548,,,,,,
IMA - Geral,17/09/2009,"1,873.550034",0.0481,,,,,,
IMA - Geral,18/09/2009,"1,875.015479",0.0782,,,,,,
IMA - Geral,21/09/2009,"1,873.298294",-0.0916,,,,,,
IMA - Geral,22/09/2009,"1,876.051248",0.1470,,,,,,
IMA - Geral,23/09/2009,"1,876.103771",0.0028,,,,,,
IMA - Geral,24/09/2009,"1,875.902213",-0.0107,,,,,,
IMA - Geral,25/09/2009,"1,876.736565",0.0445,,,,,,
IMA - Geral,28/09/2009,"1,879.251878",0.1340,,,,,,
IMA - Geral,29/09/2009,"1,880.094001",0.0448,,,,,,
IMA - Geral,30/09/2009,"1,879.853091",-0.0128,,,,,,
IMA - Geral,01/10/2009,"1,879.408489",-0.0237,,,,,,
IMA - Geral,02/10/2009,"1,881.790190",0.1267,,,,,,
IMA - Geral,05/10/2009,"1,882.830927",0.0553,,,,,,
IMA - Geral,06/10/2009,"1,882.027272",-0.0427,,,,,,
IMA - Geral,07/10/2009,"1,881.151685",-0.0465,,,,,,
IMA - Geral,08/10/2009,"1,879.069242",-0.1107,,,,,,
IMA - Geral,09/10/2009,"1,879.329577",0.0139,,,,,,
IMA - Geral,13/10/2009,"1,879.804374",0.0253,,,,,,
IMA - Geral,14/10/2009,"1,881.092157",0.0685,,,,,,
IMA - Geral,15/10/2009,"1,880.332704",-0.0404,,,,,,
IMA - Geral,16/10/2009,"1,879.303340",-0.0547,,,,,,
IMA - Geral,19/10/2009,"1,876.758953",-0.1354,,,,,,
IMA - Geral,20/10/2009,"1,878.746226",0.1059,,,,,,
IMA - Geral,21/10/2009,"1,880.222661",0.0786,,,,,,
IMA - Geral,22/10/2009,"1,880.695898",0.0252,,,,,,
IMA - Geral,23/10/2009,"1,881.907755",0.0644,,,,,,
IMA - Geral,26/10/2009,"1,883.148954",0.0660,,,,,,
IMA - Geral,27/10/2009,"1,884.755420",0.0853,,,,,,
IMA - Geral,28/10/2009,"1,884.765739",0.0005,,,,,,
IMA - Geral,29/10/2009,"1,884.695467",-0.0037,,,,,,
IMA - Geral,30/10/2009,"1,883.998189",-0.0370,,,,,,
IMA - Geral,03/11/2009,"1,885.618519",0.0860,,,,,,
IMA - Geral,04/11/2009,"1,886.347534",0.0387,,,,,,
IMA - Geral,05/11/2009,"1,887.590953",0.0659,,,,,,
IMA - Geral,06/11/2009,"1,888.438485",0.0449,,,,,,
IMA - Geral,09/11/2009,"1,888.619533",0.0096,,,,,,
IMA - Geral,10/11/2009,"1,889.268504",0.0344,,,,,,
IMA - Geral,11/11/2009,"1,889.117425",-0.0080,,,,,,
IMA - Geral,12/11/2009,"1,888.252680",-0.0458,,,,,,
IMA - Geral,13/11/2009,"1,888.998162",0.0395,,,,,,
IMA - Geral,16/11/2009,"1,889.777945",0.0413,,,,,,
IMA - Geral,17/11/2009,"1,892.339882",0.1356,,,,,,
IMA - Geral,18/11/2009,"1,894.140185",0.0951,,,,,,
IMA - Geral,19/11/2009,"1,895.070426",0.0491,,,,,,
IMA - Geral,20/11/2009,"1,895.816195",0.0394,,,,,,
IMA - Geral,23/11/2009,"1,896.393925",0.0305,,,,,,
IMA - Geral,24/11/2009,"1,897.432847",0.0548,,,,,,
IMA - Geral,25/11/2009,"1,898.235931",0.0423,,,,,,
IMA - Geral,26/11/2009,"1,897.710824",-0.0277,,,,,,
IMA - Geral,27/11/2009,"1,898.325306",0.0324,,,,,,
IMA - Geral,30/11/2009,"1,898.177223",-0.0078,,,,,,
IMA - Geral,01/12/2009,"1,900.073552",0.0999,,,,,,
IMA - Geral,02/12/2009,"1,900.473039",0.0210,,,,,,
IMA - Geral,03/12/2009,"1,901.109392",0.0335,,,,,,
IMA - Geral,04/12/2009,"1,901.525208",0.0219,,,,,,
IMA - Geral,07/12/2009,"1,902.520131",0.0523,,,,,,
IMA - Geral,08/12/2009,"1,902.628541",0.0057,,,,,,
IMA - Geral,09/12/2009,"1,903.028599",0.0210,,,,,,
IMA - Geral,10/12/2009,"1,903.939701",0.0479,,,,,,
IMA - Geral,11/12/2009,"1,905.412852",0.0774,,,,,,
IMA - Geral,14/12/2009,"1,906.221261",0.0424,,,,,,
IMA - Geral,15/12/2009,"1,906.685779",0.0244,,,,,,
IMA - Geral,16/12/2009,"1,906.820259",0.0071,,,,,,
IMA - Geral,17/12/2009,"1,907.596643",0.0407,,,,,,
IMA - Geral,18/12/2009,"1,909.220020",0.0851,,,,,,
IMA - Geral,21/12/2009,"1,910.590546",0.0718,,,,,,
IMA - Geral,22/12/2009,"1,912.588427",0.1046,,,,,,
IMA - Geral,23/12/2009,"1,913.279583",0.0361,,,,,,
IMA - Geral,24/12/2009,"1,913.979390",0.0366,,,,,,
IMA - Geral,28/12/2009,"1,914.488062",0.0266,,,,,,
IMA - Geral,29/12/2009,"1,913.139041",-0.0705,,,,,,
IMA - Geral,30/12/2009,"1,913.720339",0.0304,,,,,,
IMA - Geral,31/12/2009,"1,914.417036",0.0364,,,,,,
IMA - Geral,04/01/2010,"1,915.971425",0.0812,,,,,,
IMA - Geral,05/01/2010,"1,917.424997",0.0759,,,,,,
IMA - Geral,06/01/2010,"1,919.019498",0.0832,,,,,,
IMA - Geral,07/01/2010,"1,919.673712",0.0341,,,,,,
IMA - Geral,08/01/2010,"1,920.934236",0.0657,,,,,,
IMA - Geral,11/01/2010,"1,921.243359",0.0161,,,,,,
IMA - Geral,12/01/2010,"1,921.751514",0.0264,,,,,,
IMA - Geral,13/01/2010,"1,923.183487",0.0745,,,,,,
IMA - Geral,14/01/2010,"1,923.185482",0.0001,,,,,,
IMA - Geral,15/01/2010,"1,924.869888",0.0876,,,,,,
IMA - Geral,18/01/2010,"1,925.894187",0.0532,,,,,,
IMA - Geral,19/01/2010,"1,925.785895",-0.0056,,,,,,
IMA - Geral,20/01/2010,"1,926.771950",0.0512,,,,,,
IMA - Geral,21/01/2010,"1,926.299085",-0.0245,,,,,,
IMA - Geral,22/01/2010,"1,927.120973",0.0427,,,,,,
IMA - Geral,25/01/2010,"1,928.036701",0.0475,,,,,,
IMA - Geral,26/01/2010,"1,929.404056",0.0709,,,,,,
IMA - Geral,27/01/2010,"1,930.892305",0.0771,,,,,,
IMA - Geral,28/01/2010,"1,931.846041",0.0494,,,,,,
IMA - Geral,29/01/2010,"1,933.126077",0.0663,,,,,,
IMA - Geral,01/02/2010,"1,934.912661",0.0924,,,,,,
IMA - Geral,02/02/2010,"1,936.769590",0.0960,,,,,,
IMA - Geral,03/02/2010,"1,938.635990",0.0964,,,,,,
IMA - Geral,04/02/2010,"1,940.746783",0.1089,,,,,,
IMA - Geral,05/02/2010,"1,942.293934",0.0797,,,,,,
IMA - Geral,08/02/2010,"1,944.271501",0.1018,,,,,,
IMA - Geral,09/02/2010,"1,945.241130",0.0499,,,,,,
IMA - Geral,10/02/2010,"1,946.092475",0.0438,,,,,,
IMA - Geral,11/02/2010,"1,946.703280",0.0314,,,,,,
IMA - Geral,12/02/2010,"1,948.128357",0.0732,,,,,,
IMA - Geral,17/02/2010,"1,949.552175",0.0731,,,,,,
IMA - Geral,18/02/2010,"1,950.695536",0.0586,,,,,,
IMA - Geral,19/02/2010,"1,951.670504",0.0500,,,,,,
IMA - Geral,22/02/2010,"1,952.443227",0.0396,,,,,,
IMA - Geral,23/02/2010,"1,953.507094",0.0545,,,,,,
IMA - Geral,24/02/2010,"1,953.532804",0.0013,,,,,,
IMA - Geral,25/02/2010,"1,954.312324",0.0399,,,,,,
IMA - Geral,26/02/2010,"1,954.101845",-0.0108,,,,,,
IMA - Geral,01/03/2010,"1,955.139344",0.0531,,,,,,
IMA - Geral,02/03/2010,"1,956.378783",0.0634,,,,,,
IMA - Geral,03/03/2010,"1,956.700058",0.0164,,,,,,
IMA - Geral,04/03/2010,"1,957.724942",0.0524,,,,,,
